nombreOriginal;OBJECTID;ID_EJE;ID_GRUPO;ID_TIPO;TX_CAPA;NU_DIRECCI;NU_DOBLE_S;TX_NOMBRE;TX_NOMBRE_;Shape_Leng
Paseo de la Habana;632;586;662;1;CICLOCALLES;-1;0;Paseo de la Habana;HABANA;215,69706898200
Paseo de la Habana;633;587;663;1;CICLOCALLES;-1;0;Paseo de la Habana;HABANA;135,21735714400
Calle de la Infanta Mercedes;634;588;666;1;CICLOCALLES;1;0;Calle de la Infanta Mercedes;INFANTA MERCEDES;933,33535416600
Calle de Pinos Alta;635;589;667;1;CICLOCALLES;1;0;Calle de Pinos Alta;PINOS ALTA;33,25149143850
Calle de Veza;636;590;667;1;CICLOCALLES;-1;0;Calle de Veza;VEZA;279,95467300600
Calle del Capitßn Blanco Argibay;637;591;669;1;CICLOCALLES;1;0;Calle del Capitßn Blanco Argibay;CAPITAN BLANCO ARGIBAY;92,07328309600
Calle de la Infanta Mercedes;638;592;670;1;CICLOCALLES;1;0;Calle de la Infanta Mercedes;INFANTA MERCEDES;1374,41312945000
Calle de Castilla;640;594;671;1;CICLOCALLES;1;0;Calle de Castilla;CASTILLA;72,64817565520
Calle de M³ller;643;597;675;1;CICLOCALLES;1;0;Calle de M³ller;MILLER;414,72653498000
Paseo de la Castellana;644;598;677;1;CICLOCALLES;1;0;Paseo de la Castellana;CASTELLANA;230,34656592700
Calle del Doctor Fleming;645;599;677;1;CICLOCALLES;1;0;Calle del Doctor Fleming;DOCTOR FLEMING;1034,87385664000
Avenida de Concha Espina;646;600;678;2;PEATONAL;0;0;Avenida de Concha Espina;CONCHA ESPINA;137,10514122000
Calle de Francisco Gervas;647;601;679;1;CICLOCALLES;1;0;Calle de Francisco Gervas;FRANCISCO GERVAS;335,50212622100
Calle de Rosario Pino;648;602;680;1;CICLOCALLES;1;0;Calle de Rosario Pino;ROSARIO PINO;375,12986440600
Calle del Capitßn Haya;649;603;681;1;CICLOCALLES;1;0;Calle del Capitßn Haya;CAPITAN HAYA;392,80129061900
Calle de JosÚ Castßn Tobe±as;650;604;682;1;CICLOCALLES;1;0;Calle de JosÚ Castßn Tobe±as;JOSE CASTAN TOBEÐAS;104,35022660900
Paseo de la Castellana;651;605;683;2;PEATONAL;0;0;Paseo de la Castellana;CASTELLANA;125,99578801200
Calle de Carlos Maurras;652;606;685;1;CICLOCALLES;1;0;Calle de Carlos Maurras;CARLOS MAURRAS;109,19375080500
Calle del Capitßn Haya;653;607;686;2;PEATONAL;0;0;Calle del Capitßn Haya;CAPITAN HAYA;141,21414736600
Calle de L¾pez de Hoyos;654;608;687;1;CICLOCALLES;1;0;Calle de L¾pez de Hoyos;LOPEZ DE HOYOS;432,72516415200
Calle del Helecho;655;609;690;1;CICLOCALLES;-1;0;Calle del Helecho;HELECHO;113,65551185600
Calle de Hermenegilda MartÝnez;656;610;690;1;CICLOCALLES;-1;0;Calle de Hermenegilda MartÝnez;HERMENEGILDA MARTINEZ;100,24537855800
Calle de L¾riga;657;611;690;1;CICLOCALLES;-1;0;Calle de L¾riga;LORINGA;144,53548667900
Calle de Recaredo;658;612;691;1;CICLOCALLES;1;0;Calle de Recaredo;RECAREDO;133,99365437800
Calle de L¾pez de Hoyos;659;613;692;1;CICLOCALLES;1;0;Calle de L¾pez de Hoyos;LOPEZ DE HOYOS;556,57145675700
Calle de L¾pez de Hoyos;660;614;693;1;CICLOCALLES;1;0;Calle de L¾pez de Hoyos;LOPEZ DE HOYOS;533,07136372800
Calle de Edison;662;616;695;1;CICLOCALLES;1;0;Calle de Edison;EDISON;127,45493605200
Calle de Edison;663;617;696;1;CICLOCALLES;-1;0;Calle de Edison;EDISON;127,61472248900
Avenida del Doctor Arce;667;621;701;1;CICLOCALLES;0;1;Avenida del Doctor Arce;DOCTOR ARCE;274,04657862800
Calle de Cartagena;668;622;705;1;CICLOCALLES;1;0;Calle de Cartagena;CARTAGENA;546,67508028000
Calle de L¾pez de Hoyos;669;623;706;1;CICLOCALLES;1;0;Calle de L¾pez de Hoyos;LOPEZ DE HOYOS;435,89178139500
Calle de BÚjar;670;624;707;1;CICLOCALLES;1;0;Calle de BÚjar;BEJAR;90,35214077030
Avenida de Bruselas;671;625;711;1;CICLOCALLES;1;0;Avenida de Bruselas;BRUSELAS;726,68538314200
Calle de Luis Vives;673;627;713;1;CICLOCALLES;1;0;Calle de Luis Vives;LUIS VIVES;207,20045815800
Calle de Malcampo;674;628;713;1;CICLOCALLES;1;0;Calle de Malcampo;MALCAMPO;225,70161403500
Avenida de Alfonso XIII;675;629;714;1;CICLOCALLES;1;0;Avenida de Alfonso XIII;ALFONSO XIII;29,85365603810
Calle de Marcenado;676;630;714;1;CICLOCALLES;1;0;Calle de Marcenado;MARCENADO;745,15257686000
Calle de Puerto Rico;677;631;714;1;CICLOCALLES;1;0;Calle de Puerto Rico;PUERTO RICO;963,31707884100
Calle de Ros de Olano;678;632;714;1;CICLOCALLES;1;0;Calle de Ros de Olano;ROS DE OLANO;92,39713984620
Calle del Padre Claret;679;633;715;1;CICLOCALLES;1;0;Calle del Padre Claret;PADRE CLARET;750,49869031700
Calle del PrÝncipe de Vergara;680;634;716;2;PEATONAL;0;0;Calle del PrÝncipe de Vergara;PRINCIPE DE VERGARA;100,01303823500
Calle de Cartagena;681;635;717;1;CICLOCALLES;0;1;Calle de Cartagena;CARTAGENA;114,16958015000
Avenida de Aster;683;637;721;1;CICLOCALLES;1;0;Avenida de Aster;ASTER;304,67812797300
Paseo de los Cerezos;684;638;721;1;CICLOCALLES;1;0;Paseo de los Cerezos;CEREZOS;402,13249728100
Calle de VÝctor AndrÚs Bela·nde;685;639;722;1;CICLOCALLES;1;0;Calle de VÝctor AndrÚs Bela·nde;VICTOR ANDRES BALAUNDE;114,90381039700
Calle de MenÚndez Pidal;686;640;723;1;CICLOCALLES;1;0;Calle de MenÚndez Pidal;MENENDEZ PIDAL;730,23184024400
Calle de Colombia;687;641;724;1;CICLOCALLES;-1;0;Calle de Colombia;COLOMBIA;504,31909578900
Calle de PotosÝ;688;642;724;1;CICLOCALLES;-1;0;Calle de PotosÝ;POTOSI;243,17104027700
Avenida del Doctor Arce;689;643;726;1;CICLOCALLES;1;0;Avenida del Doctor Arce;DOCTOR ARCE;59,22759538730
Calle de RodrÝguez MarÝn;690;644;726;1;CICLOCALLES;1;0;Calle de RodrÝguez MarÝn;RODRIGUEZ MARIN;575,87113148700
Calle de VÝctor AndrÚs Bela·nde;691;645;726;1;CICLOCALLES;1;0;Calle de VÝctor AndrÚs Bela·nde;VICTOR ANDRES BALAUNDE;512,75312474700
Paseo de la Habana;692;646;729;2;PEATONAL;0;0;Paseo de la Habana;HABANA;68,57736731930
Avenida de Alberto Alcocer;693;647;730;2;PEATONAL;0;0;Avenida de Alberto Alcocer;ALBERTO ALCOCER;78,19436457280
Calle de Marbella;694;688;791;1;CICLOCALLES;0;1;Calle de Marbella;MARBELLA;435,04622288100
Calle de Anastasia L¾pez;695;689;792;1;CICLOCALLES;0;1;Calle de Anastasia L¾pez;ANASTASIA LOPEZ;245,68406962600
Calle de Antoniorrobles;696;690;793;1;CICLOCALLES;0;1;Calle de Antoniorrobles;ANTONIORROBLES;46,78061040870
Calle de Alfredo Marquerie;697;691;794;1;CICLOCALLES;-1;0;Calle de Alfredo Marquerie;ALFREDO MARQUERIE;187,83278155800
Calle de Sangenjo;698;692;795;1;CICLOCALLES;-1;0;Calle de Sangenjo;SANGENJO;420,15367384300
Calle de NarcÝs Monturiol;699;693;796;1;CICLOCALLES;0;1;Calle de NarcÝs Monturiol;NARCIS MONTURIOL;120,56670600200
Calle del Doctor Ram¾n Castroviejo;700;694;798;1;CICLOCALLES;1;0;Calle del Doctor Ram¾n Castroviejo;DOCTOR RAMON CASTROVIEJO;841,90278086100
Paseo de la Vaguada;701;695;798;1;CICLOCALLES;1;0;Paseo de la Vaguada;PASEO DE LA VAGUADA;700,61337380500
Calle de Pedro Rico;702;696;798;1;CICLOCALLES;1;0;Calle de Pedro Rico;PEDRO RICO;550,63351029900
Calle de Colmenar Viejo;703;697;799;2;PEATONAL;0;0;Calle de Colmenar Viejo;COLMENAR VIEJO;91,36956870790
AutovÝa del Colmenar;704;698;800;2;PEATONAL;0;0;AutovÝa del Colmenar;COLMENAR;202,42410692600
Calle de Francisco Sancha;705;699;801;1;CICLOCALLES;-1;0;Calle de Francisco Sancha;FRANCISCO SANCHA;208,89543136400
Calle de Sandalio L¾pez;706;700;802;1;CICLOCALLES;0;1;Calle de Sandalio L¾pez;SANDALIO LOPEZ;363,12037986000
Calle de la Virgen de Arßnzazu;707;701;803;1;CICLOCALLES;1;0;Calle de la Virgen de Arßnzazu;VIRGEN DE ARANZAZU;473,39534431200
Calle de la Virgen de Arßnzazu;708;702;804;2;PEATONAL;0;0;Calle de la Virgen de Arßnzazu;VIRGEN DE ARANZAZU;81,70104125020
Calle de Manuel Tovar;709;703;805;1;CICLOCALLES;1;0;Calle de Manuel Tovar;MANUEL TOVAR;174,85061885200
Calle de las Islas Bermudas;710;704;806;1;CICLOCALLES;1;0;Calle de las Islas Bermudas;ISLAS BERMUDAS;71,28290096790
Calle de la Divina Pastora;711;705;807;1;CICLOCALLES;1;0;Calle de la Divina Pastora;DIVINA PASTORA;198,37141824900
Calle de las Islas Bermudas;712;706;808;1;CICLOCALLES;1;0;Calle de las Islas Bermudas;ISLAS BERMUDAS;14,14918279680
Avenida de Burgos;713;707;809;1;CICLOCALLES;1;0;Avenida de Burgos;BURGOS;372,61013338000
Calle de la Hiedra;714;708;810;1;CICLOCALLES;-1;0;Calle de la Hiedra;HIEDRA;273,40846120400
Avenida de PÝo XII;715;709;810;1;CICLOCALLES;-1;0;Avenida de PÝo XII;PIO XII;220,56832309300
Calle de la Hiedra;716;710;811;1;CICLOCALLES;1;0;Calle de la Hiedra;HIEDRA;658,70015202400
Calle del Padre Francisco Palau y Quer;717;711;811;1;CICLOCALLES;1;0;Calle del Padre Francisco Palau y Quer;PADRE FRANCISCO PALAU Y QUER;282,98271912100
Avenida de PÝo XII;718;712;811;1;CICLOCALLES;1;0;Avenida de PÝo XII;PIO XII;214,16378176900
Calle de AgustÝn de Foxß;719;713;812;1;CICLOCALLES;-1;0;Calle de AgustÝn de Foxß;AGUSTIN DE FOXA;131,67037755800
Calle de Mauricio Legendre;720;714;812;1;CICLOCALLES;1;0;Calle de Mauricio Legendre;MAURICIO LEGENDRE;580,36533168700
Calle de San Benito;721;715;812;1;CICLOCALLES;-1;0;Calle de San Benito;SAN BENITO;46,12322636880
Calle de Mauricio Legendre;722;716;813;1;CICLOCALLES;1;0;Calle de Mauricio Legendre;MAURICIO LEGENDRE;408,03859941500
Calle del Padre Francisco Palau y Quer;723;717;814;1;CICLOCALLES;-1;0;Calle del Padre Francisco Palau y Quer;PADRE FRANCISCO PALAU Y QUER;274,29129121800
Calle de Antoniorrobles;724;718;815;1;CICLOCALLES;0;1;Calle de Antoniorrobles;ANTONIORROBLES;149,65810604100
Calle de Mauricio Legendre;725;719;816;1;CICLOCALLES;0;1;Calle de Mauricio Legendre;MAURICIO LEGENDRE;90,17854847800
Calle de Mauricio Legendre;726;720;817;1;CICLOCALLES;0;1;Calle de Mauricio Legendre;MAURICIO LEGENDRE;16,17681208120
Estaci¾n de ChamartÝn;727;721;818;2;PEATONAL;0;0;Estaci¾n de ChamartÝn;ESTACION DE CHAMARTIN;135,62263113200
Avenida de PÝo XII;728;722;819;2;PEATONAL;0;0;Avenida de PÝo XII;PIO XII;320,54032455700
Avenida de PÝo XII;729;723;820;2;PEATONAL;0;0;Avenida de PÝo XII;PIO XII;72,89509064920
Calle de Yerma;730;724;821;2;PEATONAL;0;0;Calle de Yerma;YERMA;268,74466076800
Paseo de la Castellana;731;725;822;1;CICLOCALLES;0;1;Paseo de la Castellana;CASTELLANA;164,66367238100
Calle de la Isla de Java;732;726;823;1;CICLOCALLES;0;1;Calle de la Isla de Java;ISLA DE JAVA;261,97944678200
Avenida del Llano Castellano;733;727;824;1;CICLOCALLES;-1;0;Avenida del Llano Castellano;LLANO CASTELLANO;200,66562729500
Calle de Francisco Sancha;734;728;825;1;CICLOCALLES;-1;0;Calle de Francisco Sancha;FRANCISCO SANCHA;660,52597326000
Avenida del Llano Castellano;735;729;826;1;CICLOCALLES;-1;0;Avenida del Llano Castellano;LLANO CASTELLANO;10,57955814550
Avenida del Llano Castellano;736;730;827;2;PEATONAL;0;0;Avenida del Llano Castellano;LLANO CASTELLANO;46,96055311500
Calle de Labastida;737;731;828;1;CICLOCALLES;0;1;Calle de Labastida;LABASTIDA;35,20175435520
Calle de la Isla Graciosa;738;732;829;1;CICLOCALLES;0;1;Calle de la Isla Graciosa;ISLA GRACIOSA;186,06620072500
Calle de Manuel Villarta;739;733;830;1;CICLOCALLES;1;0;Calle de Manuel Villarta;MANUEL DE VILLARTA;187,59176753300
Calle de Monasterio de Poyo;741;735;832;1;CICLOCALLES;0;1;Calle de Monasterio de Poyo;MONASTERIO DE POYO;366,78159060700
;742;736;833;2;PEATONAL;0;0;;PASARELA PEATONAL;65,08974639820
;743;737;834;2;PEATONAL;0;0;;;226,01403988200
;744;738;835;2;PEATONAL;0;0;;;577,54096640400
Calle de Albadalejo;745;739;836;1;CICLOCALLES;-1;0;Calle de Albadalejo;ALBADALEJO;767,93962156800
Calle de Albadalejo;746;740;837;1;CICLOCALLES;1;0;Calle de Albadalejo;ALBADALEJO;799,64063500500
Calle del Doctor Cirajas;747;741;838;1;CICLOCALLES;-1;0;Calle del Doctor Cirajas;DOCTOR CIRAJAS;103,84053978400
Calle del Buen Gobernador;748;742;839;1;CICLOCALLES;1;0;Calle del Buen Gobernador;BUEN GOBERNADOR;251,38564586000
Calle de Ezequiel Solana;749;743;840;1;CICLOCALLES;-1;0;Calle de Ezequiel Solana;EZEQUIEL SOLANA;1105,31336432000
Calle de la Virgen del Sagrario;750;744;840;1;CICLOCALLES;-1;0;Calle de la Virgen del Sagrario;VIRGEN DEL SAGRARIO;542,87151406000
Calle de Toscana;751;745;841;1;CICLOCALLES;1;0;Calle de Toscana;TOSCANA;483,28125530400
Avenida de Santa Eugenia;752;746;842;1;CICLOCALLES;-1;0;Avenida de Santa Eugenia;SANTA EUGENIA;668,46753774700
Calle de Fuentespina;753;747;843;1;CICLOCALLES;1;0;Calle de Fuentespina;FUENTESPINA;464,85483735200
Avenida de Santa Eugenia;754;748;844;1;CICLOCALLES;1;0;Avenida de Santa Eugenia;SANTA EUGENIA;656,30310491900
Calle de Cartagena;756;750;847;1;CICLOCALLES;1;0;Calle de Cartagena;CARTAGENA;302,21760222000
Calle de Bolta±a;758;752;849;1;CICLOCALLES;-1;0;Calle de Bolta±a;BOLTAÐA;755,22410545100
Calle de JosÚ Arcones Gil;760;754;852;1;CICLOCALLES;1;0;Calle de JosÚ Arcones Gil;JOSE ARCONES GIL;1109,43760796000
Calle de Vital Aza;761;755;853;1;CICLOCALLES;1;0;Calle de Vital Aza;VITAL AZA;1000,51321016000
Calle de Florencio Llorente;762;756;854;1;CICLOCALLES;-1;0;Calle de Florencio Llorente;FLORENCIO LLORENTE;242,26424605100
Calle de Sambara;763;757;856;1;CICLOCALLES;-1;0;Calle de Sambara;SAMBARA;1478,35297131000
Calle de Alcalß;764;758;857;1;CICLOCALLES;1;0;Calle de Alcalß;ALCALA;28,83362420330
Calle de Julia GarcÝa Boutßn;765;759;858;1;CICLOCALLES;-1;0;Calle de Julia GarcÝa Boutßn;JULIA GARCIA BOUTAN;756,42412604800
Calle de Aquitania;766;760;859;1;CICLOCALLES;1;0;Calle de Aquitania;AQUITANIA;97,44251768230
Calle de Suecia;767;761;859;1;CICLOCALLES;1;0;Calle de Suecia;SUECIA;1900,57364808000
Calle de Julia GarcÝa Boutßn;768;762;860;1;CICLOCALLES;-1;0;Calle de Julia GarcÝa Boutßn;JULIA GARCIA BOUTAN;778,59748890400
Calle de la Epifania;769;763;862;1;CICLOCALLES;1;0;Calle de la Epifania;EPIFANIA;54,86183623990
Calle de Santa Leonor;770;764;862;1;CICLOCALLES;1;0;Calle de Santa Leonor;SANTA LEONOR;522,83307744100
Calle de Alfonso G¾mez;771;765;863;1;CICLOCALLES;1;0;Calle de Alfonso G¾mez;ALFONSO GOMEZ;872,13133424600
Calle de Campeche;772;766;863;1;CICLOCALLES;1;0;Calle de Campeche;CAMPECHE;150,71637846700
Calle del Canal del B¾sforo;773;767;864;1;CICLOCALLES;1;0;Calle del Canal del B¾sforo;CANAL DE BOSFORO;568,33328890500
Calle de Julißn Camarillo;774;768;864;1;CICLOCALLES;1;0;Calle de Julißn Camarillo;JULIAN CAMARILLO;1828,19359072000
Calle de Achuri;775;769;865;1;CICLOCALLES;1;0;Calle de Achuri;ACHURI;295,03778123300
Calle de Ezequiel Solana;776;770;865;1;CICLOCALLES;1;0;Calle de Ezequiel Solana;EZEQUIEL SOLANA;17,06752146000
Calle de Francisco Rioja;777;771;865;1;CICLOCALLES;1;0;Calle de Francisco Rioja;FRANCISCO RIOJA;362,17904926800
Calle de GuillÚn de Castro;778;772;865;1;CICLOCALLES;1;0;Calle de GuillÚn de Castro;GUILLEN DE CASTRO;227,54920576700
Calle de Braulio GutiÚrrez;779;773;866;1;CICLOCALLES;-1;0;Calle de Braulio GutiÚrrez;BRAULIO GUTIERREZ;408,81795955800
Calle de Emilio Mu±oz;780;774;866;1;CICLOCALLES;-1;0;Calle de Emilio Mu±oz;EMILIO MUÐOZ;452,77439043200
Calle de Luis Ruiz;781;775;866;1;CICLOCALLES;-1;0;Calle de Luis Ruiz;LUIS RUIZ;54,06449250890
Avenida de Pe±a Prieta;782;776;867;1;CICLOCALLES;1;0;Avenida de Pe±a Prieta;PEÐA PRIETA;683,42120719000
Calle de AgustÝn de Betancourt;1216;1208;1545;1;CICLOCALLES;-1;0;Calle de AgustÝn de Betancourt;AGUSTIN BETANCOURT;141,45458443700
Calle del Monasterio de Leyre;1217;1209;1548;1;CICLOCALLES;1;0;Calle del Monasterio de Leyre;MONASTERIO DE LEYRE;91,89705201540
Calle del Ca±averal;1218;1210;1549;1;CICLOCALLES;1;0;Calle del Ca±averal;CAÐAVERAL;317,31154945600
Calle de O±ate;1219;1211;1551;1;CICLOCALLES;1;0;Calle de O±ate;OÐATE;202,65341723400
Calle del Conde del Serrallo;1220;1212;1552;1;CICLOCALLES;-1;0;Calle del Conde del Serrallo;CONDE DE SERRALLO;118,48085282200
Calle de San Aquilino;1221;1213;1553;1;CICLOCALLES;-1;0;Calle de San Aquilino;SAN AQUILINO;163,58433927300
Calle de San Aquilino;1222;1214;1554;1;CICLOCALLES;1;0;Calle de San Aquilino;SAN AQUILINO;169,19202692700
Calle de Luis Esteban;1223;1215;1555;1;CICLOCALLES;1;0;Calle de Luis Esteban;LUIS ESTEBAN;77,43883504890
Calle de las Magnolias;1224;1216;1557;1;CICLOCALLES;1;0;Calle de las Magnolias;MAGNOLIAS;164,73894756100
Calle VÝa LÝmite;1225;1217;1558;1;CICLOCALLES;1;0;Calle VÝa LÝmite;VIA LIMITE;798,09119630400
Avenida de Asturias;1226;1218;1560;1;CICLOCALLES;1;0;Avenida de Asturias;ASTURIAS;109,01635267600
Calle del Padre Francisco Palau y Quer;1227;1219;1563;1;CICLOCALLES;0;1;Calle del Padre Francisco Palau y Quer;PADRE PALAU Y QUER;175,76501151600
Calle de Santa Hortensia;1228;1220;1565;1;CICLOCALLES;1;0;Calle de Santa Hortensia;SANTA HORTENSIA;119,98029308000
Calle de Torrelaguna;1229;1221;1569;1;CICLOCALLES;-1;0;Calle de Torrelaguna;TORRELAGUNA;110,90358995400
Calle de Albelda;1230;1222;1570;1;CICLOCALLES;-1;0;Calle de Albelda;ALBELDA;86,97469046450
Plaza de Valvanera;1231;1223;1571;1;CICLOCALLES;-1;0;Plaza de Valvanera;VALVANERA;45,86638141420
Calle del Castillo de Simancas;1232;1224;1578;1;CICLOCALLES;1;0;Calle del Castillo de Simancas;CASTILLO DE SIMANCAS;72,60176568410
Calle de ZaldÝvar;1233;1225;1579;1;CICLOCALLES;1;0;Calle de ZaldÝvar;ZALDIVAR;190,54898388600
Calle de ZaldÝvar;1234;1226;1580;1;CICLOCALLES;-1;0;Calle de ZaldÝvar;ZALDIVAR;196,29500230200
Calle del Castillo de Simancas;1235;1227;1581;1;CICLOCALLES;-1;0;Calle del Castillo de Simancas;CASTILLO DE SIMANCAS;46,66551493600
Calle de Cartago;1236;1228;1582;1;CICLOCALLES;-1;0;Calle de Cartago;CARTAGO;154,23688209400
Calle de Nuestra Se±ora de la Blanca;1237;1229;1583;1;CICLOCALLES;-1;0;Calle de Nuestra Se±ora de la Blanca;NUESTRA SEÐORA LA BLANCA;173,58796814900
Calle de Nuestra Se±ora de la Blanca;1238;1230;1584;1;CICLOCALLES;1;0;Calle de Nuestra Se±ora de la Blanca;NUESTRA SEÐORA LA BLANCA;181,81111651400
Calle de San Narciso;1239;1231;1585;1;CICLOCALLES;-1;0;Calle de San Narciso;SAN NARCISO;83,84615652600
Calle de San Faustino;1240;1232;1586;1;CICLOCALLES;-1;0;Calle de San Faustino;SAN FAUSTINO;132,73827734800
Calle de JosÚ del Hierro;1241;1233;1594;1;CICLOCALLES;1;0;Calle de JosÚ del Hierro;JOSE DEL HIERRO;51,24595506670
Calle del Lago Salado;1242;1234;1600;1;CICLOCALLES;-1;0;Calle del Lago Salado;LAGO SALADO;142,01270769500
Calle de Juan de Urbieta;1243;1235;1604;1;CICLOCALLES;-1;0;Calle de Juan de Urbieta;JUAN DE URBIETA;70,94285089100
Calle de Antonio Bienvenida;1245;1237;1606;1;CICLOCALLES;1;0;Calle de Antonio Bienvenida;ANTONIO BIENVENIDA;247,56851318000
Calle de Juan de Urbieta;1246;1238;1607;1;CICLOCALLES;1;0;Calle de Juan de Urbieta;JUAN DE URBIETA;159,82849938200
Calle de Titulcia;1247;1239;1608;1;CICLOCALLES;1;0;Calle de Titulcia;TITULCIA;261,71705256400
Calle de Antonio DÝaz-Ca±abate;1248;1240;1609;1;CICLOCALLES;-1;0;Calle de Antonio DÝaz-Ca±abate;ANTONIO DIAZ-CAÐABATE;92,81485553410
Calle de ?ngel Ganivet;1249;1241;1610;1;CICLOCALLES;-1;0;Calle de ?ngel Ganivet;ANGEL GANIVET;208,12260137200
Calle de Saliente;1250;1242;1611;1;CICLOCALLES;1;0;Calle de Saliente;SALIENTE;140,95349716200
Calle de Antonio Casero;1251;1243;1612;1;CICLOCALLES;1;0;Calle de Antonio Casero;ANTONIO CASERO;259,90720642700
Calle de Antonio Casero;1252;1244;1613;1;CICLOCALLES;0;1;Calle de Antonio Casero;ANTONIO CASERO;81,51185197390
Calle de Arias Montano;1253;1245;1614;2;PEATONAL;0;0;Calle de Arias Montano;ARIAS MONTANO;74,19647427370
Calle de la Estrella Polar;1254;1246;1615;1;CICLOCALLES;1;0;Calle de la Estrella Polar;ESTRELLA POLAR;408,98744891400
Paseo del MarquÚs de Zafra;862;855;959;2;PEATONAL;0;0;Paseo del MarquÚs de Zafra;MARQUES DE ZAFRA;62,20000477250
Calle del Doctor G¾mez Ulla;863;856;960;1;CICLOCALLES;-1;0;Calle del Doctor G¾mez Ulla;DOCTOR GOMEZ ULLA;272,06163579000
Calle de Roma;864;857;961;1;CICLOCALLES;1;0;Calle de Roma;ROMA;257,85182187500
Calle de Alcalß;865;858;963;2;PEATONAL;0;0;Calle de Alcalß;ALCALA;60,91046423690
Avenida de los Toreros;866;859;963;2;PEATONAL;0;0;Avenida de los Toreros;TOREROS;270,82927747000
Plaza de Manuel Becerra;867;860;964;2;PEATONAL;0;0;Plaza de Manuel Becerra;PLAZA MANUEL BECERRA;95,34305359060
Calle de Alcalß;868;861;970;2;PEATONAL;0;0;Calle de Alcalß;ALCALA;31,75947148490
Parque Fuente del Berro;870;863;975;2;PEATONAL;0;0;Parque Fuente del Berro;FUENTE DEL BERRO;324,23927888200
Avenida de la Paz;871;864;975;2;PEATONAL;0;0;Avenida de la Paz;PAZ;256,31441642200
Calle de Ricardo Ortiz;872;865;976;1;CICLOCALLES;0;1;Calle de Ricardo Ortiz;RICARDO ORTIZ;137,98222574400
Avenida de la Paz;873;866;977;2;PEATONAL;0;0;Avenida de la Paz;PAZ;279,73522022500
Plaza de AmÚrica Espa±ola;874;867;981;2;PEATONAL;0;0;Plaza de AmÚrica Espa±ola;AMERICA ESPAÐOLA;149,81675691800
Calle de Servando Batanero;875;868;983;1;CICLOCALLES;1;0;Calle de Servando Batanero;SERVANDO BATANERO;448,37140857800
Calle de la Virgen de la AlegrÝa;876;869;984;1;CICLOCALLES;-1;0;Calle de la Virgen de la AlegrÝa;VIRGEN DE LA ALEGRIA;208,67060673200
Calle de la Marroquina;877;870;987;1;CICLOCALLES;1;0;Calle de la Marroquina;MARROQUINA;917,75338826100
Avenida de Moratalaz;878;871;988;2;PEATONAL;0;0;Avenida de Moratalaz;MORATALAZ;209,96569903900
Avenida del Doctor GarcÝa Tapia;880;873;990;2;PEATONAL;0;0;Avenida del Doctor GarcÝa Tapia;DOCTOR GARCIA TAPIA;99,97723860340
Calle de Ledesma;881;874;991;1;CICLOCALLES;-1;0;Calle de Ledesma;LEDESMA;65,60232008400
Calle de Ezequiel Solana;882;875;992;1;CICLOCALLES;1;0;Calle de Ezequiel Solana;EZEQUIEL SOLANA;45,90490102300
Calle de Santurce;883;876;992;1;CICLOCALLES;1;0;Calle de Santurce;SANTURCE;465,52865730700
Calle de San Lamberto;884;877;993;1;CICLOCALLES;-1;0;Calle de San Lamberto;SAN LAMBERTO;325,74795005000
Calle de Santa Genoveva;885;878;993;1;CICLOCALLES;-1;0;Calle de Santa Genoveva;SANTA GENOVEVA;648,82919652500
Calle de Santa Irene;886;879;993;1;CICLOCALLES;-1;0;Calle de Santa Irene;SANTA IRENE;272,44663438200
Calle de San Lamberto;887;880;994;1;CICLOCALLES;1;0;Calle de San Lamberto;SAN LAMBERTO;314,19205470100
Calle de Santa Genoveva;888;881;994;1;CICLOCALLES;1;0;Calle de Santa Genoveva;SANTA GENOVEVA;650,51592459600
Calle de Santa Irene;889;882;994;1;CICLOCALLES;1;0;Calle de Santa Irene;SANTA IRENE;255,07413537100
Calle de Sor MarÝa de ?greda;890;883;995;1;CICLOCALLES;1;0;Calle de Sor MarÝa de ?greda;SOR MARIA DE AGREDA;301,47029236000
Calle de Ezequiel Solana;891;884;996;1;CICLOCALLES;1;0;Calle de Ezequiel Solana;EZEQUIEL SOLANA;728,13042786500
Calle del Lago Constanza;892;885;997;1;CICLOCALLES;1;0;Calle del Lago Constanza;LAGO COSTANZA;159,55406622000
Calle de Arriaga;893;886;998;1;CICLOCALLES;1;0;Calle de Arriaga;ARRIAGA;605,66695494300
Calle del Lago Constanza;894;887;1000;1;CICLOCALLES;1;0;Calle del Lago Constanza;LAGO COSTANZA;62,69963805240
